,Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
236051,236052,B002GWHCII,A2CXU4DOAHLBU8,Robert Shah,3,5,4,1295395200,"Great Price, and good aroma","I have been buying this brand for the past 3 years. I am a Kona Lover, but have issues with spending 200 dollars for a 5 pound bag (I have the money but I much rather give it to charity than drink it). This brand almost gives you the Aroma of the higher quality Kona, even though it is a Blend, but for a lot lower cost. It has a perfect medium brew. Recommend it highly."
278481,278482,B001ELLAHG,A2NEOGFAJDJMFV,SUZANNE L. ARASIM,0,0,5,1279411200,"Very handy, yummy too","My mom-in-law had rec'd 1 box of these in a gift box, but couldn't find more when she found she enjoyed the convenience of them in her hot tea & on toast.  She said the straws are just the right amount, they are less messy & the honey keeps longers than in a jar.  A 6-pk was a great surprise for her.  The price was reasonable for a convenience item."
93312,93313,B007TGDXMU,A37KNO3HFU28UU,AJ,0,0,5,1345852800,Awesome coffee. Superb price.,"Nice robust flavor especially for a morning blend. The price is incredible, about a quarter cheaper per cup compared to a standard k cup. I was a bit nervous about how they would work in my cuisinart brewer. Not a problem, they work flawlessly. I'll be ordering a lot more."
148281,148282,B002GUWBYU,A198P1YRHEP7VA,Taylor Ann,1,1,4,1328313600,Beautiful Results!,"I actually used this on one of my chocolate cakes and it was beautiful! It gave off a beautiful glitter shimmer. The only problem I had was that it was a little messy. It's kind of hard to get off surfaces if you get it on the table or something. It also sticks to your fingers when spreading it on your baking goods, but that's not much of a problem because you can easily wash that off. If you are afraid that it's too expensive for the small amount of glitter, I can tell you that a little glitter can go along way. :)  I will be buying more different colored glitter from this brand."
148885,148886,B004Q3LBTG,A24LW3O4Y53499,Cindy,0,0,2,1348963200,Great while it works...now leaks oil,I bought this when my daughter started eating food...around 6 months of age.  It works great although it doesn't make a large amount of food...maybe enough for 3 servings.  But now that I've been using it for about 4 months I noticed the drive shaft is looking a little blackish/rusty and leaking black which spills into the food when you pour it out.  I tried to take out the drive shaft before I poured it out but the taste of the food doesn't taste right.  I can't feed the food to my baby any longer using this machine.  I'm going to return it and probably just make it the old fashioned way.  If you want to try a baby processor try another brand.
544525,544526,B000G0U5K4,A1KUV89HSR94JC,"Thalia Poulos ""Realtor on the Go""",0,0,5,1336348800,I take it with me to Restaurants now.,"Since I starting drinking Baja Bob's I now take the packets with me when going out to dinner and ask the bartender to make my drink with Baja Bob's.  When I first did this 5 years ago, they balked.  It seems like more bartenders are understanding that women (and guys too) don't want the extra calories.  I love the taste -- not as sweet as a regular margarita, and that works so much better for me!"
332245,332246,B0096QXV5A,A31T711FG6JV1O,HITLR WAS FRAMED,2,2,4,1350345600,Best tasting flavor,"FLAVOR: PINK LEMONADE<br />-it definitely tastes like pink lemonade<br />-consistency is thick, it's like you're drinking lemon syrup<br />-i hate the orange flavor, this is definitely an improvement<br /><br />EFFECTIVENESS: FAST, I DID FEEL TIRED AFTER A FEW HOURS THOUGH<br />-perks you up within 15-20 minutes<br />-after 3-4 hours, I definitely noticed my limbs feeling like lead (felt sluggish)<br /><br />PRICE: DECENT<br />-12 bottles (24 oz)<br />-can find cheaper energy supplements that are just effective<br /><br />OVERALL: if you're a big fan of 5 hour energy but not the flavor, you might enjoy this... there are cheaper alternatives on amazon though, I prefer<a href=""http://www.amazon.com/gp/product/B0017O19Q2"">STAY ALERT Military Caffeine Energy Gum - ARCTIC MINT </a> (caffeine-based) since it works faster (and freshens my breath! but doesn't last as long), and if you don't like caffeine/gum, <a href=""http://www.amazon.com/gp/product/B000LKTQAE"">Hansen's Energy Pro Drink</a> (works better than 5 hour energy)."
83120,83121,B00110FILY,A2582KMXLK2P06,B. E Jackson,0,0,4,1336521600,grey poupon,"Anyone remember that old joke about Grey Poupon that involved two old sophisticated men in a limousine?  I remember that commercial with fond memories, and in fact is the main reason I avoided eating it for so long for fear that I'd become exactly like those men.  Good thing it was just a big joke and *anyone* can eat this stuff without desiring to feel high and mighty!<br /><br />The taste is good but it's not as appealing as it used to be.  I believe they're either making it cheaper these days or simply have changed their recipe for the worse.  Either way old time fans of this product that have been neglecting it over the years may be in for quite the disappointing surprise when they go to eat this overpriced stuff."
379918,379919,B0046H51KW,A32N57TRZOWP81,peace4q1,1,1,5,1328572800,great vegetable stock but cheaper at the market,"Tried this when it went on sale for $1.00/box and kicking myself for not buying in quantity! I eat very little flesh food and this broth was a blessing in disguise for pressure cooking beans and other vegetarian fare. Unfortunately, Amazon is not competitive with the local supermarkets as I can drive about a mile and buy for $3.00.box."
505839,505840,B001ELL512,A2CU16YU1KEOUY,"Hurricane Ridge ""Chris""",0,0,5,1278115200,Excellent Flavor,"My sister, who is a coffee lover, told me about Tully's Italian.  Now, it's my favorite k-pod.  Not too dark and not too light.....just right.  The only thing to would improve it would be if it was Organic."
102942,102943,B000FVDWU4,A1I9PCPMT3GSKG,Eldood,0,0,5,1296864000,Yum!,"Thought this tea would have been more bitter, but it is surprisingly pleasant to drink without sweeteners!  Less bitter than a black or earl grey tea.  The pack of 3 is a wonderful deal as well.  Had to get creative with storing so much tea in my cupboard, but for the amount you get, the price cannot be beat. Highly recomended!"
507257,507258,B000GKEYT2,A36EKHL4U8H36V,Josiah Poirier,0,0,5,1325030400,Very Spicy!,"I enjoy eating spicy food with my girlfriend, and we have tried many different levels of spicy food (ghost pepper sauce, etc). These chips get pretty spicy about 1/2 through one of the 2-ounce bags and they have a good taste too!"
27228,27229,B0033HGLTG,A3KLWM6JP7JJYF,"Jennifer Steinmetz ""TexasTeambuilder""",2,2,4,1340496000,Favorite so far,"I just re-ordered this decaf coffee.  We have tried several decaf varieties looking for that perfect cup.  The Donut House is our reigning favorite.  We had been drinking Donut SHOP decaf and just tried Green Mountain Breakfast Blend decaf.  While both of these coffees are pleasant, neither compares to the Donut House in aroma or flavor.  This coffee is full bodied in taste and very smooth.  We brew it on the 8oz setting and think that is perfect, although we make the next size larger for my mother who likes her's a bit weaker.  We'll probably keep looking for the perfect decaf; this one is excellent."
503484,503485,B000EY3OJ6,A24PK1G4G9RSU,"J. F. Jimenez ""jfrankj""",1,1,5,1287878400,Perfect addition to turkey sand\wiches,This condiment is one I keep in my desk at work.  Sometimes I stop by a local grocery chain deli and pick up a pre-made sandwich for lunch since I know I won't have time to go out. The Beaver Brand Cranberry Mustard really dresses up an ordinary turkey breast sandwich. A nice combination of tart/sweet cranberry plus the zing of good deli mustard.
374715,374716,B001BCOZ3E,A1SOUHH3FW5ISP,"EB Rose ""eebar""",0,0,5,1347926400,Best food around!,"Our rescue black lab/hound mix had parasites when we first got her so we knew she needed a good quality food.  We started her out on Blue Buffalo and even after the parasites completely cleared her body, she was still pooping 5+ times a day and nothing solid.  We slowly switched her over to the Organix and she hasn't had a single stomach issue since. We are very fortunate to have found such good quality food and food that she actually enjoys eating!! She is very healthy now and her coat is beautiful and soft as ever. It is costly but you can't put a price on the well-being of a loved one.  Only wish we had started her on it sooner to save her 2 months of misery.  Highly recommend this product!!"
109798,109799,B001O2DDUM,A1D3R6Y336PDYU,M. Hudson,2,2,4,1266883200,A favourite around here!,"We love these snacks! My son is 13 months old and just gobbles them up.<br />I echo a few other reviewers here though, these are not for younger babies. They're very crunchy.<br />The packaging is great, small enough to stuff in the diaper bag."
374666,374667,B000R4G4TU,A16J5AC3NFBLWE,Peachy,1,1,5,1208217600,Yummy tea,"It has a hint of Jasmine in the tea flavor. I enjoy it.<br /><br /><a href=""http://www.amazon.com/gp/product/B000R4G4TU"">Bigelow Green Tea with Jasmine 20-Count Boxes (Pack of 6)</a>"
208395,208396,B005CUU23S,A3C9Q3KTNNLJJ,SouthernAmazoner,0,1,2,1339372800,Not so great says my dog,"This is a pretty neat concept, rewarding your dog with licks rather than treats, to cut down calorie consumption.  However, it's only good if your dog likes it.  Mine doesn't.  To be fair, he's 8 years old and set in his ways."
5923,5924,B00523NRVO,A2JDXKFZ0PFHKU,James W. Shondel,0,0,5,1351209600,The perfect pop!,"These lollipops are are well done, look exactly like the picture. Not a single one was broken! They packaged each lollipop so nicely, very impressed!"
552899,552900,B002UKTQY4,A370Z6I5GBWU44,"M ""CultOfStrawberry""",2,2,4,1303948800,Decent cheese product,"Personally, I prefer grating my own cheese right before pasta dinners, but this product makes for a nice condiment at the table or when you don't have a block of fresh cheese to grate. The flavor is pretty nice, goes nicely with spaghetti sauce or as an garnish to other things like chicken."
293947,293948,B00020HHM2,A1B8BDVIFLX7NQ,Lovemykindle,2,2,5,1307491200,helped increase my milk supply,"I found that this tea really helped increase my milk supply. It tasted a little funny at first, but I quickly got used to it. The price on Amazon is unbeatable, especially if you use subscribe and save."
469343,469344,B001E5E24A,A2M3PDPEFM96HU,"Laurie Johnson ""Buy Me Stuff!""",0,0,5,1241654400,Smoooooth...,Amazing smooth flavor.  I use this mixed with skim milk and a high protein powder to make a wonderful iced coffee smoothie.  It is the breakfast of champions!!
540838,540839,B000CSKK5A,A21ECYG733ODKV,Dee Chastain,4,4,5,1163030400,Gotta Have it Natural!!!,"Having moved from a state where this popcorn was always available, we were aghast that no one carried it in our new area!  It appears that very few here like this wonderfully natural tasting, lightly salted, lower calorie popcorn, but preferred those that heavily tasted of thick butter with lots of salt and coats the mouth with film.  This popcorn pops fully, leaving no kernels unpopped, and doesn't need any additives.  Ease of ordering and prompt shipment make this a wonderful way for those of us who just have to have it!  Thank you, [...]!"
